"employee_id","course_number","course_name","course_credit_type","power_school_number","school_number","campus","campus_type","work_start_date","work_end_date","leave_start_date","leave_end_date","fmla_days_out","missing_begining_start_date","missing_begining_end_date","missing_begining_days_out","missing_ending_start_date","missing_ending_end_date","missing_ending_days_out","total_days_out"
85125,"x02650000","Science, Kindergarten","SCI",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20065,"x02650000","Science, Kindergarten","SCI",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13996,"x02650000","Science, Kindergarten","SCI",108807304,108807304,"Robinson","Academy",2023-07-10,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87066,"x02650100","Science, Grade 1","SCI",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90862,"x02650200","Science, Grade 2","SCI",108807304,108807304,"Robinson","Academy",2023-07-31,2024-01-08,NA,NA,NA,NA,NA,NA,2024-01-09,2024-05-27,139,139
20065,"x02660009","Social Studies, Kindergarten","SS",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85125,"x02660009","Social Studies, Kindergarten","SS",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87066,"x02660010","Social Studies, Grade 1","SS",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23519,"x02660020","Social Studies, Grade 2","SS",108807304,108807304,"Robinson","Academy",2023-07-31,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13996,"x02660020","Social Studies, Grade 2","SS",108807304,108807304,"Robinson","Academy",2023-07-10,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68738,"x02660030","Social Studies, Grade 3","SS",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60755,"x80900LSE","English Language Arts ","ELA",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86727,"x80900LSH","Humanities ","SS",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60755,"x80900LSM","Mathematics ","MATH",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60755,"x80900LSS","Science ","SCI",108807304,108807304,"Robinson","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85316,"xADV0264006","Advanced Mathematics, Grade 6","MATH",108807070,108807030,"Ingram Hills","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61363,"x85000914","Content Literacy-English I","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62787,"xA100200","AP Statistics","MATH",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2024-01-18,2024-03-18,60,NA,NA,NA,NA,NA,NA,60
88181,"xA3010200","AP Biology","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2024-01-02,2024-03-18,76,NA,NA,NA,NA,NA,NA,76
84193,"xA3020000","AP Environmental Science","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84193,"xA3050003","AP Physics 1","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62787,"xA3100101","AP Calculus AB","MATH",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2024-01-18,2024-03-18,60,NA,NA,NA,NA,NA,NA,60
84400,"xA3220100","AP English Language and Composition","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61363,"xA3220200","AP English Literature and Composition","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14590,"xA3310300","AP Microeconomics","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88875,"xA3330100","AP U.S. Government","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-03-01,NA,NA,NA,NA,NA,NA,2024-03-02,2024-05-27,86,86
8025,"xA3340100","AP US History","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-10,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91048,"xA3360100","AP Human Geography","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14590,"xA3370100","AP World History","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90869,"xA3580300","AP Computer Science Principles","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-10,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84193,"xADV0305000","Advanced Physics","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94609,"xADV0310060","Advanced Algebra 2","MATH",108807017,108807017,"Tres Lagos","College Prep",2023-08-28,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94609,"xADV0310070","Advanced Geometry","MATH",108807017,108807017,"Tres Lagos","College Prep",2023-08-28,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88181,"xPAP0301020","Pre-AP Biology","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2024-01-02,2024-03-18,76,NA,NA,NA,NA,NA,NA,76
86428,"xPAP0304000","Pre-AP Chemistry","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83684,"xPAP0322020","Pre-AP English II","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x02620001","Reading, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x02620001","Reading, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x02620001","Reading, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87968,"x02620010","Reading, Grade 1","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24804,"x02620010","Reading, Grade 1","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,2023-07-01,2023-09-14,75,NA,NA,NA,NA,NA,NA,75
20212,"x02620020","Reading, Grade 2","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93010,"x02620020","Reading, Grade 2","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x02630001","English Language Arts, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x02630001","English Language Arts, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x02630001","English Language Arts, Kindergarten","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87968,"x02630010","English Language Arts, Grade 1","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24804,"x02630010","English Language Arts, Grade 1","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,2023-07-01,2023-09-14,75,NA,NA,NA,NA,NA,NA,75
20212,"x02630020","English Language Arts, Grade 2","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93010,"x02630020","English Language Arts, Grade 2","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74240,"x02630030","English Language Arts, Grade 3","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69585,"x02630040","English Language Arts, Grade 4","ELA",108807137,108807137,"Bluff Springs","Academy",2024-01-02,2024-05-28,NA,NA,NA,2023-09-01,2024-01-01,122,NA,NA,NA,122
94135,"x02630050","English Language Arts, Grade 5","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x02640005","Mathematics, Kindergarten","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x02640005","Mathematics, Kindergarten","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x02640005","Mathematics, Kindergarten","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95301,"x02640010","Mathematics, Grade 1","MATH",108807137,108807137,"Bluff Springs","Academy",2023-11-06,2024-06-28,NA,NA,NA,2023-09-01,2023-11-05,65,NA,NA,NA,65
88189,"x02640010","Mathematics, Grade 1","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95058,"x02640020","Mathematics, Grade 2","MATH",108807137,108807137,"Bluff Springs","Academy",2023-10-10,2024-05-28,NA,NA,NA,2023-09-01,2023-10-09,38,NA,NA,NA,38
12403,"x02640020","Mathematics, Grade 2","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89498,"x02640030","Mathematics, Grade 3","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93799,"x02640040","Mathematics, Grade 4","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93976,"x02640050","Mathematics, Grade 5","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x02650000","Science, Kindergarten","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x02650000","Science, Kindergarten","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x02650000","Science, Kindergarten","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88189,"x02650100","Science, Grade 1","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95301,"x02650100","Science, Grade 1","SCI",108807137,108807137,"Bluff Springs","Academy",2023-11-06,2024-06-28,NA,NA,NA,2023-09-01,2023-11-05,65,NA,NA,NA,65
95058,"x02650200","Science, Grade 2","SCI",108807137,108807137,"Bluff Springs","Academy",2023-10-10,2024-05-28,NA,NA,NA,2023-09-01,2023-10-09,38,NA,NA,NA,38
12403,"x02650200","Science, Grade 2","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69952,"x02650300","Science, Grade 3","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85198,"x02650300","Science, Grade 3","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21212,"x02650500","Science, Grade 5","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x02660009","Social Studies, Kindergarten","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x02660009","Social Studies, Kindergarten","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x02660009","Social Studies, Kindergarten","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88189,"x02660010","Social Studies, Grade 1","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12235,"x02660010","Social Studies, Grade 1","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-11,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95058,"x02660020","Social Studies, Grade 2","SS",108807137,108807137,"Bluff Springs","Academy",2023-10-10,2024-05-28,NA,NA,NA,2023-09-01,2023-10-09,38,NA,NA,NA,38
12403,"x02660020","Social Studies, Grade 2","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69952,"x02660030","Social Studies, Grade 3","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85198,"x02660030","Social Studies, Grade 3","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88207,"x02660050","Social Studies, Grade 5","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69523,"x80200KRI","Reading Intervention-K","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12436,"x80200KRI","Reading Intervention-K","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60862,"x80200KRI","Reading Intervention-K","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24742,"x80900LSE","English Language Arts ","ELA",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24742,"x80900LSH","Humanities ","SS",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24742,"x80900LSM","Mathematics ","MATH",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24742,"x80900LSS","Science ","SCI",108807137,108807137,"Bluff Springs","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95044,"xADV0264006","Advanced Mathematics, Grade 6","MATH",109907026,108807204,"Robinson","College Prep",2023-10-10,2024-05-30,NA,NA,NA,2023-09-01,2023-10-09,38,NA,NA,NA,38
87065,"xADV0266006","Advanced Social Studies, Grade 6-World H","SS",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,2024-02-22,2024-06-30,129,NA,NA,NA,NA,NA,NA,129
93958,"xADV0280000","Advanced English Language Arts, Grade 6","ELA",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93750,"xADV0306060","Advanced Science, Grade 6-Earth Science","SCI",109907026,108807204,"Robinson","College Prep",2023-07-10,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93899,"xADV0306070","Advanced Science, Grade 7-Life Science","SCI",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87086,"xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MATH",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87086,"xADV0310310","Advanced Mathematics, Grade 8-Algebra I","MATH",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93958,"xADV0320054","Advanced English Language Arts, Grade 7","ELA",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86766,"xADV0320055","Advanced English Language Arts, Grade 8","ELA",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,2023-10-10,2024-01-02,84,NA,NA,NA,NA,NA,NA,84
87065,"xADV0334300","Advanced Social Studies, Grade 7-Texas H","SS",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,2024-02-22,2024-06-30,129,NA,NA,NA,NA,NA,NA,129
87086,"xADV0334310","Advanced Social Studies, Gr 8-U.S. Histo","SS",109907026,108807204,"Robinson","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93750,"xPAP0301028","Pre-AP Biology (8th Grade)","SCI",109907026,108807204,"Robinson","College Prep",2023-07-10,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14590,"xA3340200","AP European History","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12269,"x820006RI","Reading Intervention-6th","ELA",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,2023-11-28,2024-03-06,99,NA,NA,NA,NA,NA,NA,99
14534,"x02620010","Reading, Grade 1","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83740,"x02620010","Reading, Grade 1","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69592,"x02620020","Reading, Grade 2","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60773,"x02620020","Reading, Grade 2","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14534,"x02630010","English Language Arts, Grade 1","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83740,"x02630010","English Language Arts, Grade 1","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69592,"x02630020","English Language Arts, Grade 2","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60773,"x02630020","English Language Arts, Grade 2","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69401,"x02630030","English Language Arts, Grade 3","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89900,"x02630040","English Language Arts, Grade 4","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88111,"x02630050","English Language Arts, Grade 5","ELA",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61883,"x02640010","Mathematics, Grade 1","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95056,"x02640010","Mathematics, Grade 1","MATH",108807138,108807138,"Pflugerville","Academy",2023-10-10,2024-05-28,NA,NA,NA,2023-09-01,2023-10-09,38,NA,NA,NA,38
115056,"x02640020","Mathematics, Grade 2","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84537,"x02640020","Mathematics, Grade 2","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86855,"x02640030","Mathematics, Grade 3","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69310,"x02640040","Mathematics, Grade 4","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
115120,"x02640050","Mathematics, Grade 5","MATH",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61883,"x02650100","Science, Grade 1","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23680,"x02650100","Science, Grade 1","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-11,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
115056,"x02650200","Science, Grade 2","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84537,"x02650200","Science, Grade 2","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70453,"x02650300","Science, Grade 3","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-10,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91080,"x02650400","Science, Grade 4","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69774,"x02650500","Science, Grade 5","SCI",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61883,"x02660010","Social Studies, Grade 1","SS",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23680,"x02660010","Social Studies, Grade 1","SS",108807138,108807138,"Pflugerville","Academy",2023-07-11,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
115056,"x02660020","Social Studies, Grade 2","SS",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84537,"x02660020","Social Studies, Grade 2","SS",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95534,"x02660030","Social Studies, Grade 3","SS",108807138,108807138,"Pflugerville","Academy",2023-12-11,2024-01-24,NA,NA,NA,2023-09-01,2023-12-10,100,2024-01-25,2024-05-27,123,223
91080,"x02660040","Social Studies, Grade 4","SS",108807138,108807138,"Pflugerville","Academy",2023-07-31,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94262,"x02660050","Social Studies, Grade 5","SS",108807138,108807138,"Pflugerville","Academy",2023-08-07,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13802,"x02620001","Reading, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-10,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88489,"x02620001","Reading, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20089,"x02620001","Reading, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91950,"x02620001","Reading, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12006,"x02620001","Reading, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-20,81,NA,NA,NA,NA,NA,NA,81
62194,"x02620010","Reading, Grade 1","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17337,"x02620010","Reading, Grade 1","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19584,"x02620020","Reading, Grade 2","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9526,"x02620020","Reading, Grade 2","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20089,"x02630001","English Language Arts, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88489,"x02630001","English Language Arts, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12006,"x02630001","English Language Arts, Kindergarten","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-20,81,NA,NA,NA,NA,NA,NA,81
62194,"x02630010","English Language Arts, Grade 1","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17337,"x02630010","English Language Arts, Grade 1","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19584,"x02630020","English Language Arts, Grade 2","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9526,"x02630020","English Language Arts, Grade 2","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24771,"x02630030","English Language Arts, Grade 3","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
18936,"x02630030","English Language Arts, Grade 3","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14339,"x02630040","English Language Arts, Grade 4","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
